,_id,clusterID,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,ConnectionTime,DisconnectTime,DoneCharging
1169,5ebc9114f9af8b4d5a14f8cc,102,37.292,19_102_260_1639_2020-04-27 15:21:06.682417,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-04-27 15:21:07+00:00,2020-04-28 00:27:49+00:00,2020-04-28 00:27:41+00:00
1170,5ec0858cf9af8b141b0bea02,102,35.708,19_102_260_1639_2020-04-30 15:32:28.679377,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-04-30 15:32:29+00:00,2020-04-30 23:58:24+00:00,2020-04-30 23:58:16+00:00
1171,5ec5cb8cf9af8b596a037417,102,36.298,19_102_260_1639_2020-05-04 15:48:02.920615,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-05-04 15:48:03+00:00,2020-05-05 01:12:45+00:00,2020-05-05 01:12:37+00:00
1172,5ec9c00bf9af8b1b24051576,102,32.558,19_102_260_1639_2020-05-07 15:26:34.591001,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-05-07 15:26:35+00:00,2020-05-08 00:05:19+00:00,2020-05-07 22:31:23+00:00
1173,5ecb118bf9af8b1f1c09c831,102,6.345,19_102_260_1633_2020-05-08 18:14:40.521895,19,2,19-102-260-1633,America/Los_Angeles,6140.0,2020-05-08 18:14:41+00:00,2020-05-08 19:17:12+00:00,2020-05-08 19:17:04+00:00
1174,5ecb118bf9af8b1f1c09c832,102,24.676,19_102_260_1637_2020-05-08 18:18:28.148028,19,7,19-102-260-1637,America/Los_Angeles,6620.0,2020-05-08 18:18:28+00:00,2020-05-09 00:56:10+00:00,2020-05-09 00:55:49+00:00
1175,5ecf060af9af8b2a82f54fe9,102,2.229,19_102_260_1639_2020-05-12 00:19:49.632871,19,5,19-102-260-1639,America/Los_Angeles,6171.0,2020-05-12 00:19:50+00:00,2020-05-12 01:42:35+00:00,2020-05-12 01:42:30+00:00
1176,5ed0578bf9af8b2ebba5d9a8,102,35.199,19_102_260_1634_2020-05-12 15:43:51.456680,19,3,19-102-260-1634,America/Los_Angeles,6620.0,2020-05-12 15:43:51+00:00,2020-05-12 23:59:01+00:00,2020-05-12 23:58:13+00:00
1177,5ed1a90bf9af8b32e8d16a43,102,26.096999999999998,19_102_260_1639_2020-05-13 17:54:13.870270,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-05-13 17:54:14+00:00,2020-05-14 00:46:53+00:00,2020-05-14 00:46:45+00:00
1178,5ed44c0cf9af8b7190d1ee19,102,23.264,19_102_260_1639_2020-05-15 15:40:03.403581,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-05-15 15:40:03+00:00,2020-05-16 00:23:51+00:00,2020-05-15 20:44:40+00:00
1179,5ed44c0cf9af8b7190d1ee1a,102,17.217,19_102_260_1640_2020-05-15 20:22:51.676423,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-05-15 20:22:52+00:00,2020-05-15 23:25:34+00:00,2020-05-15 23:25:26+00:00
1180,5ed9920cf9af8b4d68808338,102,34.766999999999996,19_102_260_1639_2020-05-19 15:47:33.101971,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-05-19 15:47:33+00:00,2020-05-19 23:44:35+00:00,2020-05-19 23:44:22+00:00
1181,5edae38bf9af8b516629dbba,102,37.177,19_102_260_1634_2020-05-20 14:42:38.101910,19,3,19-102-260-1634,America/Los_Angeles,6620.0,2020-05-20 14:42:38+00:00,2020-05-21 00:01:26+00:00,2020-05-20 22:38:20+00:00
1182,5edd868bf9af8b591f9da03d,102,35.066,19_102_260_1634_2020-05-22 15:20:14.065859,19,3,19-102-260-1634,America/Los_Angeles,6620.0,2020-05-22 15:20:14+00:00,2020-05-22 23:51:48+00:00,2020-05-22 23:03:43+00:00
1183,5edd868bf9af8b591f9da03e,102,39.75,19_102_260_1640_2020-05-22 17:05:11.697086,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-05-22 17:05:12+00:00,2020-05-23 00:18:48+00:00,2020-05-23 00:18:32+00:00
1184,5ee2cc8df9af8b67c2c3fc05,102,33.285,19_102_260_1639_2020-05-26 15:48:48.906657,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-05-26 15:48:49+00:00,2020-05-27 00:08:10+00:00,2020-05-27 00:07:57+00:00
1185,5ee2cc8df9af8b67c2c3fc06,102,8.842,19_102_260_1640_2020-05-26 20:46:32.278478,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-05-26 20:46:32+00:00,2020-05-26 22:16:15+00:00,2020-05-26 22:16:07+00:00
1186,5ee56f8cf9af8b6bb1262f2e,102,26.174,19_102_260_1639_2020-05-28 15:22:48.807310,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-05-28 15:22:49+00:00,2020-05-29 00:22:02+00:00,2020-05-28 21:04:51+00:00
1187,5ee56f8cf9af8b6bb1262f2f,102,14.35,19_102_260_1635_2020-05-28 15:46:31.398049,19,1,19-102-260-1635,America/Los_Angeles,6038.0,2020-05-28 15:46:31+00:00,2020-05-28 20:47:46+00:00,2020-05-28 18:09:55+00:00
1188,5ee6c10cf9af8b6de5da22c7,102,20.403,19_102_260_1635_2020-05-29 17:03:20.575134,19,1,19-102-260-1635,America/Los_Angeles,6620.0,2020-05-29 17:03:21+00:00,2020-05-29 23:35:35+00:00,2020-05-29 21:32:17+00:00
1189,5ee6c10cf9af8b6de5da22c8,102,30.732,19_102_260_1640_2020-05-29 19:07:21.359498,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-05-29 19:07:39+00:00,2020-05-30 02:42:01+00:00,2020-05-30 02:41:05+00:00
1190,5eed588cf9af8b780e68c07f,102,37.608000000000004,19_102_260_1639_2020-06-03 15:20:27.875965,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-03 15:20:28+00:00,2020-06-04 00:59:22+00:00,2020-06-04 00:59:09+00:00
1191,5eeeaa0cf9af8b7a1145ead3,102,6.315,19_102_260_1639_2020-06-04 18:17:59.690624,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-04 18:18:00+00:00,2020-06-04 19:40:18+00:00,2020-06-04 19:39:57+00:00
1192,5ef6930df9af8b07c130159e,102,25.656999999999996,19_102_260_1639_2020-06-10 15:34:00.732233,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-10 15:34:01+00:00,2020-06-10 23:33:52+00:00,2020-06-10 21:29:35+00:00
1193,5ef7e48bf9af8b09cbf281a1,102,30.266,19_102_260_1639_2020-06-11 16:15:43.440994,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-11 16:15:43+00:00,2020-06-11 22:50:58+00:00,2020-06-11 22:50:46+00:00
1194,5ef9360bf9af8b0c10f458ea,102,22.738000000000003,19_102_260_1639_2020-06-12 18:30:45.528804,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-12 18:30:46+00:00,2020-06-13 00:17:49+00:00,2020-06-13 00:17:36+00:00
1195,5ef9360bf9af8b0c10f458eb,102,35.313,19_102_260_1640_2020-06-12 19:14:23.373580,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-06-12 19:14:41+00:00,2020-06-13 04:45:53+00:00,2020-06-13 04:45:44+00:00
1196,5efd2a8cf9af8b1241c602bf,102,36.26,19_102_260_1639_2020-06-15 15:31:39.564070,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-15 15:31:40+00:00,2020-06-16 00:05:08+00:00,2020-06-16 00:04:56+00:00
1197,5efe7c0af9af8b147381c698,102,20.275,19_102_260_1639_2020-06-16 18:39:14.784071,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-16 18:39:15+00:00,2020-06-17 02:25:54+00:00,2020-06-16 23:24:01+00:00
1198,5f011f0cf9af8b188385de14,102,30.458000000000002,19_102_260_1639_2020-06-18 14:43:20.226038,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-18 14:43:20+00:00,2020-06-19 01:29:21+00:00,2020-06-18 21:42:21+00:00
1199,5f02708bf9af8b1a96255db8,102,21.851999999999997,19_102_260_1634_2020-06-19 16:35:16.321409,19,3,19-102-260-1634,America/Los_Angeles,6620.0,2020-06-19 16:35:16+00:00,2020-06-20 00:42:49+00:00,2020-06-19 21:16:02+00:00
1200,5f066519f9af8b2093b6459f,102,11.456,19_102_260_1639_2020-06-22 16:03:36.307208,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-22 16:03:36+00:00,2020-06-23 00:43:27+00:00,2020-06-23 00:43:11+00:00
1201,5f066519f9af8b2093b645a0,102,42.945,19_102_260_1640_2020-06-23 01:02:36.035310,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-06-23 01:02:50+00:00,2020-06-26 02:53:52+00:00,2020-06-26 01:54:48+00:00
1202,5f09080cf9af8b248bd03c3a,102,36.556999999999995,19_102_260_1639_2020-06-24 15:32:01.386586,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-24 15:32:01+00:00,2020-06-25 00:25:48+00:00,2020-06-25 00:25:35+00:00
1203,5f0a598af9af8b269bbfc45f,102,19.503,19_102_260_1639_2020-06-25 16:21:29.037714,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-25 16:21:29+00:00,2020-06-25 23:32:59+00:00,2020-06-25 20:59:49+00:00
1204,5f0bab0bf9af8b28dcc9df3c,102,14.464,19_102_260_1639_2020-06-26 17:11:56.004031,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-26 17:11:56+00:00,2020-06-26 23:27:25+00:00,2020-06-26 20:44:55+00:00
1205,5f0e4e0bf9af8b2cef323201,102,15.325999999999999,19_102_260_1639_2020-06-28 17:21:03.935791,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-28 17:21:04+00:00,2020-06-28 20:40:24+00:00,2020-06-28 20:40:11+00:00
1206,5f0f9f8bf9af8b2f105168e2,102,31.96,19_102_260_1639_2020-06-29 16:43:14.904545,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-06-29 16:43:15+00:00,2020-06-30 01:11:59+00:00,2020-06-30 01:11:51+00:00
1207,5f124290f9af8b334908316c,102,28.254,19_102_260_1639_2020-07-01 14:30:38.594323,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-01 14:30:39+00:00,2020-07-01 23:32:53+00:00,2020-07-01 23:24:36+00:00
1208,5f13940cf9af8b35435afdcc,102,12.957,19_102_260_1639_2020-07-02 16:42:40.872700,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-02 16:42:41+00:00,2020-07-02 23:29:56+00:00,2020-07-02 19:54:57+00:00
1209,5f13940cf9af8b35435afdcd,102,7.751,19_102_260_1633_2020-07-02 17:33:37.184445,19,2,19-102-260-1633,America/Los_Angeles,7443.0,2020-07-02 17:33:37+00:00,2020-07-02 19:25:56+00:00,2020-07-02 19:25:47+00:00
1210,5f13940cf9af8b35435afdce,102,38.616,19_102_260_1640_2020-07-02 19:43:15.065001,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-07-02 19:43:42+00:00,2020-07-03 05:25:29+00:00,2020-07-03 05:25:08+00:00
1211,5f18da0ff9af8b3dd0e6b336,102,65.214,19_102_260_1640_2020-07-06 15:59:43.730954,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-07-06 16:00:13+00:00,2020-07-08 17:50:52+00:00,2020-07-08 17:50:35+00:00
1212,5f18da0ff9af8b3dd0e6b337,102,31.583000000000002,19_102_260_1639_2020-07-06 16:48:11.310751,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-06 16:48:11+00:00,2020-07-07 00:55:51+00:00,2020-07-07 00:55:39+00:00
1213,5f1a2b8bf9af8b3fedfd6c82,102,18.929000000000002,19_102_260_1639_2020-07-07 17:05:16.531428,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-07 17:05:17+00:00,2020-07-08 00:33:16+00:00,2020-07-07 21:34:29+00:00
1214,5f1b7d0bf9af8b42072fb4db,102,12.128,19_102_260_1639_2020-07-08 16:05:14.807952,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-08 16:05:15+00:00,2020-07-09 01:12:29+00:00,2020-07-09 00:33:55+00:00
1215,5f1e200bf9af8b465522b3f3,102,21.268,19_102_260_1639_2020-07-10 15:35:10.405400,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-10 15:35:10+00:00,2020-07-11 00:22:11+00:00,2020-07-10 20:36:41+00:00
1216,5f22148bf9af8b4d6f49b651,102,13.511,19_102_260_1639_2020-07-13 20:36:31.181257,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-13 20:36:31+00:00,2020-07-14 00:54:51+00:00,2020-07-14 00:54:37+00:00
1217,5f23660af9af8b4f7b24150a,102,19.596,19_102_260_1639_2020-07-14 19:10:48.652372,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-14 19:10:49+00:00,2020-07-15 00:24:14+00:00,2020-07-15 00:23:49+00:00
1218,5f24b78bf9af8b5182ad6ba4,102,17.194000000000003,19_102_260_1639_2020-07-15 15:50:41.513829,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-15 15:50:42+00:00,2020-07-15 19:35:46+00:00,2020-07-15 19:35:38+00:00
1219,5f26090ef9af8b5395fc320b,102,49.115,19_102_260_1640_2020-07-16 16:36:33.259960,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-07-16 16:36:52+00:00,2020-07-18 02:40:30+00:00,2020-07-18 02:39:54+00:00
1220,5f26090ef9af8b5395fc320c,102,14.152999999999999,19_102_260_1639_2020-07-16 20:20:03.006730,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-16 20:20:03+00:00,2020-07-17 00:37:46+00:00,2020-07-17 00:37:34+00:00
1221,5f275a8af9af8b55bcfd6ce4,102,20.225,19_102_260_1639_2020-07-17 18:55:54.863280,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-17 18:55:55+00:00,2020-07-18 00:11:38+00:00,2020-07-18 00:11:18+00:00
1222,5f28ac0bf9af8b5843e25365,102,17.901,19_102_260_1634_2020-07-18 17:59:05.144375,19,3,19-102-260-1634,America/Los_Angeles,6620.0,2020-07-18 17:59:05+00:00,2020-07-18 21:52:11+00:00,2020-07-18 21:51:58+00:00
1223,5f2b4f0cf9af8b5c3e29d3e7,102,25.087,19_102_260_1639_2020-07-20 16:03:07.878525,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-20 16:03:08+00:00,2020-07-21 00:06:37+00:00,2020-07-20 23:42:09+00:00
1224,5f2df20cf9af8b604b22e97e,102,26.899,19_102_260_1639_2020-07-22 16:24:17.064062,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-22 16:24:17+00:00,2020-07-23 00:04:14+00:00,2020-07-23 00:04:01+00:00
1225,5f2f438bf9af8b625e55e88a,102,12.436,19_102_260_1639_2020-07-23 16:16:12.696514,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-23 16:16:13+00:00,2020-07-24 00:03:43+00:00,2020-07-24 00:03:30+00:00
1226,5f30950cf9af8b64b8ccabc4,102,11.788,19_102_260_1637_2020-07-24 15:51:15.022076,19,7,19-102-260-1637,America/Los_Angeles,6620.0,2020-07-24 15:51:15+00:00,2020-07-25 00:04:22+00:00,2020-07-24 18:45:57+00:00
1227,5f30950cf9af8b64b8ccabc5,102,18.62,19_102_260_1633_2020-07-24 19:43:26.783790,19,2,19-102-260-1633,America/Los_Angeles,6171.0,2020-07-24 19:43:58+00:00,2020-07-24 22:43:32+00:00,2020-07-24 22:43:23+00:00
1228,5f30950cf9af8b64b8ccabc6,102,18.324,19_102_260_1640_2020-07-24 20:49:21.669395,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-07-24 20:49:45+00:00,2020-07-25 01:48:19+00:00,2020-07-25 01:48:03+00:00
1229,5f348991f9af8b7e40eeae1b,102,30.879,19_102_260_1639_2020-07-27 16:45:38.627996,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-27 16:45:39+00:00,2020-07-28 00:36:02+00:00,2020-07-28 00:35:46+00:00
1230,5f348991f9af8b7e40eeae1c,102,18.662,19_102_260_1640_2020-07-27 17:44:44.306778,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-07-27 17:45:01+00:00,2020-07-27 20:40:43+00:00,2020-07-27 20:40:14+00:00
1231,5f372c8cf9af8b03a9dd34ba,102,38.764,19_102_260_1639_2020-07-29 13:56:28.070851,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-29 13:56:28+00:00,2020-07-30 01:15:04+00:00,2020-07-29 22:33:44+00:00
1232,5f387e0cf9af8b05ab10c614,102,13.269,19_102_260_1639_2020-07-30 17:04:26.338407,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-07-30 17:04:26+00:00,2020-07-31 01:29:11+00:00,2020-07-30 20:21:20+00:00
1234,5f557f1af9af8b35172be8d4,102,2.181,19_102_260_1634_2020-08-21 17:59:36.589625,19,3,19-102-260-1634,America/Los_Angeles,6140.0,2020-08-21 17:59:54+00:00,2020-08-21 18:20:32+00:00,2020-08-21 18:20:23+00:00
1235,5f557f1af9af8b35172be8d5,102,60.86,19_102_260_1640_2020-08-21 23:20:09.584268,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-08-21 23:20:26+00:00,2020-08-24 04:14:21+00:00,2020-08-24 00:43:09+00:00
1236,5f5ac50ef9af8b42aa25b5a7,102,15.140999999999998,19_102_260_1639_2020-08-25 15:23:16.617810,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-08-25 15:23:17+00:00,2020-08-25 18:43:04+00:00,2020-08-25 18:42:48+00:00
1237,5f5ac50ef9af8b42aa25b5a8,102,14.093,19_102_260_1639_2020-08-25 20:31:06.758358,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-08-25 20:31:07+00:00,2020-08-26 01:02:02+00:00,2020-08-26 01:01:49+00:00
1238,5f5c168bf9af8b44b0862843,102,19.79,19_102_260_1639_2020-08-26 16:17:39.411863,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-08-26 16:17:39+00:00,2020-08-26 22:22:15+00:00,2020-08-26 20:59:17+00:00
1239,5f5c168bf9af8b44b0862844,102,13.457,19_102_260_1640_2020-08-26 21:37:07.023398,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-08-26 21:37:24+00:00,2020-08-27 01:51:50+00:00,2020-08-27 01:51:25+00:00
1240,5f5eb98bf9af8b48d3627711,102,17.046,19_102_260_1639_2020-08-28 15:45:03.767114,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-08-28 15:45:04+00:00,2020-08-28 19:29:43+00:00,2020-08-28 19:29:22+00:00
1241,5f62ae0ff9af8b4f7e9272b3,102,25.828000000000003,19_102_260_1640_2020-08-31 22:39:26.771792,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-08-31 22:39:55+00:00,2020-09-01 23:12:10+00:00,2020-09-01 06:27:20+00:00
1242,5f63ff8ef9af8b519d2c9fb9,102,44.053999999999995,19_102_260_1640_2020-09-01 23:12:59.216951,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-09-01 23:13:28+00:00,2020-09-03 17:57:56+00:00,2020-09-03 17:18:14+00:00
1243,5f65510cf9af8b53cd509cb4,102,36.92,19_102_260_1639_2020-09-02 15:48:04.088179,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-02 15:48:04+00:00,2020-09-03 01:41:56+00:00,2020-09-03 01:31:13+00:00
1244,5f67f40cf9af8b586c94fb2d,102,32.974000000000004,19_102_260_1639_2020-09-04 16:06:16.043259,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-04 16:06:16+00:00,2020-09-04 23:58:38+00:00,2020-09-04 23:58:25+00:00
1245,5f6d3a0df9af8b60cd3fc0e1,102,35.356,19_102_260_1639_2020-09-08 15:43:21.714215,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-08 15:43:22+00:00,2020-09-09 00:25:26+00:00,2020-09-09 00:25:14+00:00
1246,5f6e8b8ef9af8b62de292efa,102,28.875999999999998,19_102_260_1639_2020-09-09 17:10:58.782031,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-09 17:10:59+00:00,2020-09-10 01:16:01+00:00,2020-09-10 01:07:12+00:00
1247,5f6e8b8ef9af8b62de292efb,102,59.012,19_102_260_1636_2020-09-09 19:58:04.969271,19,6,19-102-260-1636,America/Los_Angeles,6140.0,2020-09-09 19:58:05+00:00,2020-09-11 02:22:54+00:00,2020-09-11 02:22:49+00:00
1248,5f712e8cf9af8b67251b85cd,102,30.061999999999998,19_102_260_1639_2020-09-11 16:49:18.971524,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-11 16:49:19+00:00,2020-09-12 00:11:52+00:00,2020-09-12 00:11:39+00:00
1249,5f75230cf9af8b6d4fe7a995,102,32.754,19_102_260_1639_2020-09-14 16:39:44.387339,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-14 16:39:44+00:00,2020-09-15 01:06:11+00:00,2020-09-15 01:05:55+00:00
1250,5f76748cf9af8b6f59ec9222,102,16.162,19_102_260_1639_2020-09-15 14:49:52.530824,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-15 14:49:53+00:00,2020-09-16 01:08:06+00:00,2020-09-15 23:26:32+00:00
1251,5f7a690cf9af8b75d93767be,102,18.813,19_102_260_1639_2020-09-18 15:05:30.222649,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-18 15:05:30+00:00,2020-09-18 19:12:55+00:00,2020-09-18 19:12:42+00:00
1252,5f7e5d8cf9af8b7bf159d388,102,10.850999999999999,19_102_260_1634_2020-09-21 15:53:54.412744,19,3,19-102-260-1634,America/Los_Angeles,6620.0,2020-09-21 15:53:54+00:00,2020-09-21 18:11:58+00:00,2020-09-21 18:11:45+00:00
1253,5f7e5d8cf9af8b7bf159d389,102,14.557,19_102_260_1634_2020-09-21 20:21:48.634433,19,3,19-102-260-1634,America/Los_Angeles,6620.0,2020-09-21 20:21:49+00:00,2020-09-22 00:31:12+00:00,2020-09-22 00:30:59+00:00
1254,5f7faf0af9af8b7de63ab2ff,102,17.323,19_102_260_1634_2020-09-22 15:15:42.123179,19,3,19-102-260-1634,America/Los_Angeles,6620.0,2020-09-22 15:15:42+00:00,2020-09-22 18:55:28+00:00,2020-09-22 18:55:15+00:00
1255,5f7faf0af9af8b7de63ab300,102,13.075,19_102_260_1640_2020-09-22 20:26:23.902606,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-09-22 20:26:45+00:00,2020-09-22 22:30:59+00:00,2020-09-22 22:30:05+00:00
1256,5f83a38cf9af8b0556004f85,102,34.419000000000004,19_102_260_1639_2020-09-25 15:54:46.889018,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-25 15:54:47+00:00,2020-09-26 00:22:59+00:00,2020-09-26 00:22:44+00:00
1257,5f83a38cf9af8b0556004f86,102,13.671,19_102_260_1640_2020-09-25 18:51:07.176027,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-09-25 18:51:29+00:00,2020-09-25 21:52:53+00:00,2020-09-25 21:03:48+00:00
1258,5f87980cf9af8b0b651a92a3,102,37.778,19_102_260_1639_2020-09-28 15:35:29.227303,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-28 15:35:29+00:00,2020-09-29 01:29:33+00:00,2020-09-29 01:29:20+00:00
1259,5f88e98bf9af8b0d646079c6,102,31.471,19_102_260_1639_2020-09-29 15:48:05.790174,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-29 15:48:06+00:00,2020-09-30 00:50:23+00:00,2020-09-29 22:57:41+00:00
1260,5f8a3b0bf9af8b0f6739e506,102,18.889,19_102_260_1639_2020-09-30 15:43:46.450591,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-09-30 15:43:46+00:00,2020-10-01 00:53:30+00:00,2020-09-30 20:14:41+00:00
1261,5f8cde0cf9af8b13a85a946b,102,20.081,19_102_260_1639_2020-10-02 15:28:14.993637,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-10-02 15:28:15+00:00,2020-10-03 00:45:09+00:00,2020-10-02 20:08:58+00:00
1262,5f90d28ef9af8b19add82581,102,36.041,19_102_260_1635_2020-10-05 15:19:51.964070,19,1,19-102-260-1635,America/Los_Angeles,6620.0,2020-10-05 15:19:52+00:00,2020-10-05 23:54:44+00:00,2020-10-05 23:54:31+00:00
1263,5f90d28ef9af8b19add82582,102,59.803999999999995,19_102_260_1640_2020-10-05 19:55:26.913523,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-10-05 19:55:46+00:00,2020-10-06 19:14:31+00:00,2020-10-06 19:14:22+00:00
1264,5f92240ef9af8b1bac6363e6,102,24.941999999999997,19_102_260_1639_2020-10-06 16:48:05.556749,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-10-06 16:48:06+00:00,2020-10-07 00:26:45+00:00,2020-10-06 22:32:22+00:00
1265,5f93758bf9af8b1db320eced,102,12.184000000000001,19_102_260_1639_2020-10-07 15:41:33.865641,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-10-07 15:41:34+00:00,2020-10-08 00:47:37+00:00,2020-10-07 18:44:12+00:00
1266,5f94c70bf9af8b1fad656911,102,13.04,19_102_260_1639_2020-10-08 18:01:23.464871,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-10-08 18:01:23+00:00,2020-10-09 01:30:18+00:00,2020-10-09 00:47:01+00:00
1267,5f96188bf9af8b22302cd44f,102,13.776,19_102_260_1639_2020-10-09 17:12:43.946781,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-10-09 17:12:44+00:00,2020-10-09 23:49:06+00:00,2020-10-09 23:06:20+00:00
1268,5f9a0d0ff9af8b28aa54b8b1,102,36.016999999999996,19_102_260_1639_2020-10-12 15:37:46.109648,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-10-12 15:37:46+00:00,2020-10-13 00:08:08+00:00,2020-10-13 00:07:45+00:00
1269,5f9b5e8bf9af8b2aa63d2518,102,27.805999999999997,19_102_260_1639_2020-10-13 17:33:13.906170,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-10-13 17:33:14+00:00,2020-10-14 00:40:13+00:00,2020-10-14 00:40:00+00:00
1270,5f9e0196f9af8b2ef54106ce,102,36.626,19_102_260_1639_2020-10-15 15:21:33.224450,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-10-15 15:21:33+00:00,2020-10-16 00:06:04+00:00,2020-10-16 00:05:47+00:00
1271,5f9f611bf9af8b31513a03e9,102,15.497,19_102_260_1639_2020-10-16 15:13:16.944701,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-10-16 15:13:17+00:00,2020-10-17 00:20:23+00:00,2020-10-16 18:59:44+00:00
1272,5f9f611bf9af8b31513a03ea,102,4.1,19_102_260_1640_2020-10-16 22:49:57.822085,19,8,19-102-260-1640,America/Los_Angeles,6140.0,2020-10-16 22:50:11+00:00,2020-10-17 00:58:31+00:00,2020-10-17 00:58:18+00:00
1273,5fa3559cf9af8b3808f0e512,102,32.756,19_102_260_1639_2020-10-19 15:59:28.156691,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-10-19 15:59:28+00:00,2020-10-20 01:01:07+00:00,2020-10-20 01:00:31+00:00
1274,5fa4a71bf9af8b3a1c331233,102,13.837,19_102_260_1639_2020-10-20 16:24:36.972029,19,5,19-102-260-1639,America/Los_Angeles,6620.0,2020-10-20 16:24:37+00:00,2020-10-21 00:51:20+00:00,2020-10-21 00:29:11+00:00
